loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),deviceOrientation(Z)
2018-04-08 10:32:14.403,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.3900368,-1738.6329345703118,-1348.403198242188,-1431.9766845703118,279.1608276367188,275.3280029296875,10,213344.81612254173,0.9528656005859376,0.3166351318359375,0.1364593505859375,213344.81612254173,-0.3294298310494937,-0.03499606725251325,0.03010037822062059,213344.79737154173,2.135381715201242,1.5300426806336418,-0.03349847494622667,-0.3191661834716797,-0.03127744421362877,0.033188991248607635,0.01082897186279297,0.3102120161056519,0.1038880944252014,XArbitraryCorrectedZVertical,-0.6124887466430664,0.3232633471488953,0.6262671947479248,0.3578765094280243,0.998539924621582,0.033492211252450936,-0.04071668907999992,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:14.499,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.490185,-1738.4512939453118,-1349.423950195312,-1434.7757568359382,277.3777465820312,273.544921875,10,213344.9161265417,0.9881591796875,0.3547821044921875,0.0389862060546875,213344.9161265417,-0.3146474227867909,-0.03609408856995292,0.017152089000655332,213344.8973755417,2.166212752047984,1.5284162004664998,-0.03530669968802387,-0.2989746630191803,-0.07814020663499832,0.012904133647680279,0.022494077682495117,0.3195437788963318,0.05246996879577637,XArbitraryCorrectedZVertical,-0.6171811819076538,0.3129190504550934,0.631908118724823,0.3489830493927002,0.99841046333313,0.03529936447739601,-0.04233811423182487,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:14.599,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.490185,-1738.4512939453118,-1349.423950195312,-1434.7757568359382,277.3777465820312,273.544921875,10,213345.0161295417,1.026840209960938,0.3188018798828125,0.054779052734375,213345.0161295417,-0.3063865634014741,0.006416620330436915,0.029771744142104813,213344.99737954172,2.196587858552595,1.5284906399961642,-0.035385798570636014,-0.3024548888206482,0.007961259223520756,0.03933906927704811,0.017655611038208008,0.3015204071998596,0.09550166130065918,XArbitraryCorrectedZVertical,-0.6218982338905334,0.3034974932670593,0.6370995044708252,0.3393598794937134,0.9984118342399596,0.035378415137529366,-0.042263716459274285,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:14.699,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.6147609,-1738.056396484375,-1351.568725585938,-1436.3692626953118,275.19064331054693,271.35781860351557,10,213345.1161335417,0.96356201171875,0.296630859375,0.103179931640625,213345.1161335417,-0.2990285156256941,-0.0011954930133365699,0.03833194283394651,213345.09738254172,2.226049566158184,1.5300815704848898,-0.034143098430917763,-0.2750307321548462,-0.007284538820385933,0.03387479484081268,0.009001970291137695,0.2824681401252747,0.075344979763031,XArbitraryCorrectedZVertical,-0.6266204118728638,0.2949717938899994,0.6417276263237,0.3293218314647675,0.99852055311203,0.03413646668195724,-0.04067699983716011,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:14.799,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.714857,-1737.8895263671882,-1352.4970703125,-1438.357421875,273.5167236328125,269.6838989257812,10,213345.21613754172,0.973876953125,0.261444091796875,0.0735321044921875,213345.21613754172,-0.2862386844905886,-0.05240355340170719,0.03204741529357752,213345.19738654172,2.2545744944587107,1.5325587329588741,-0.033444515952694515,-0.2759816348552704,-0.034532677382230766,0.02542623691260815,-0.020736038684844967,0.2678617835044861,0.09601980447769164,XArbitraryCorrectedZVertical,-0.6314592361450195,0.2866306006908417,0.6456847786903381,0.3195648193359375,0.9986413717269896,0.03343828022480011,-0.03820426389575005,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:14.899,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.8149118,-1737.807861328125,-1352.8974609375,-1436.0345458984382,271.8960571289062,268.063232421875,10,213345.31614154173,0.9909820556640624,0.2864837646484375,0.076446533203125,213345.31614154173,-0.2577721555987316,-0.07635282845257177,0.03625973718975585,213345.29739054173,2.281655708177939,1.5338944337028428,-0.03430547744950845,-0.2465249449014664,-0.04213236272335052,0.03491857647895813,-0.01044106483459473,0.2759887278079987,0.12210482358932499,XArbitraryCorrectedZVertical,-0.6358408331871033,0.2779780924320221,0.649398148059845,0.3108762800693512,0.9986613392829896,0.034298747777938836,-0.03686923161149025,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.003,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201534.915007,-1737.9599609375,-1351.988525390625,-1430.36279296875,270.3653564453125,266.5325317382812,10,213345.41614454173,1.058883666992188,0.2664337158203125,0.02459716796875,213345.41614454173,-0.245282462718478,-0.028404477238458133,0.03918388806666286,213345.3973945417,2.306776833419705,1.53208444264306,-0.032698377937489,-0.2528963685035706,-0.020346321165561683,0.034865226596593864,-0.01851344108581543,0.23888337612152102,0.1349464654922485,XArbitraryCorrectedZVertical,-0.6384643912315369,0.2702291905879974,0.6540641784667969,0.3024342656135559,0.9986464977264404,0.032692551612854,-0.03867881000041962,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.099,1523201533.999175,30.32255290565726,-97.75677661161896,196.9643,5.098807,171.9254150390625,3.0,8.0,-9999,1523201535.015016,-1737.4427490234382,-1354.233154296875,-1434.3406982421882,268.9563598632812,265.12353515625,10,213345.516149375,1.001007080078125,0.190093994140625,0.026702880859375,213345.516149375,-0.2335371233629015,-0.06873139404498299,0.02214152130291879,213345.497398375,2.330552543483341,1.530971707527803,-0.03064288009254207,-0.2370513677597046,-0.0345088392496109,0.028394410386681564,-0.03599047660827637,0.1763626337051392,0.1071296334266663,XArbitraryCorrectedZVertical,-0.6409836411476135,0.263141930103302,0.6582612991333008,0.2941341698169708,0.998667538166046,0.0306380856782198,-0.03979259356856346,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.199,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.139971,-1737.125732421875,-1355.978515625,-1437.050537109375,267.2705078125,263.4376831054688,10,213345.616153375,1.020538330078125,0.2589111328125,0.0688629150390625,213345.616153375,-0.2095937072664351,0.01409744323033445,0.03341228535224313,213345.597402375,2.353351477809939,1.531779592827556,-0.0311550249351332,-0.2382752299308777,0.02650520205497742,0.030276084318757064,-0.007670819759368896,0.1991814374923706,0.1477802991867065,XArbitraryCorrectedZVertical,-0.6442769765853882,0.2557627856731415,0.66124027967453,0.2866711914539337,0.9986833930015564,0.031149985268712037,-0.03898514807224274,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.300,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.240017,-1737.0406494140618,-1356.399658203125,-1434.8836669921882,266.05056762695307,262.21774291992193,10,213345.716157375,1.01788330078125,0.2134552001953125,0.0513763427734375,213345.716157375,-0.1923260370744704,-0.1090420655688584,0.005984389285517056,213345.697406375,2.373550017350156,1.532878421315221,-0.03125353580817282,-0.1939069479703903,-0.02577677741646767,0.02379797212779522,0.01186579465866089,0.1959396600723267,0.1171265244483948,XArbitraryCorrectedZVertical,-0.6472043991088867,0.2493644505739212,0.6637334823608398,0.2798741161823273,0.9987237453460692,0.031248448416590687,-0.037887673825025565,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.399,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.365036,-1736.915283203125,-1357.119995117188,-1437.7958984375,264.713134765625,260.8803100585938,10,213345.816160375,1.042572021484375,0.1547088623046875,0.006805419921875,213345.816160375,-0.1832020471798589,-0.0044213800417495525,0.024754082332286518,213345.797410375,2.3917889443892384,1.5333792174877168,-0.03056103914337252,-0.1591923087835312,-0.02792994678020477,0.03001687861979008,-0.002839505672454834,0.2079233229160309,0.0822034478187561,XArbitraryCorrectedZVertical,-0.6495302319526672,0.24375458061695102,0.6661877632141113,0.2735276222229004,0.9987654089927672,0.03055628202855587,-0.03738836571574211,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.499,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.465075,-1737.0242919921882,-1356.434936523438,-1431.6644287109382,263.753662109375,259.9208374023438,10,213345.916164375,1.011276245117188,0.1450042724609375,0.1246337890625,213345.916164375,-0.162200092507385,0.02717143365375144,0.01376534704240157,213345.897413375,2.408287097119937,1.535195557321924,-0.030299639623900164,-0.1539888232946396,0.0145434346050024,0.01372104045003653,-0.02589333057403564,0.1309140920639038,0.1978669166564941,XArbitraryCorrectedZVertical,-0.6520931124687195,0.2387201935052872,0.6678631901741028,0.2677223980426788,0.9988394379615784,0.0302950032055378,-0.03557448461651802,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.604,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.589937,-1736.9085693359382,-1357.051147460938,-1431.366455078125,262.73486328125,258.9020385742188,10,213346.016168375,1.055740356445312,0.178192138671875,0.08056640625,213346.016168375,-0.1432825940201161,0.0358983462298321,0.01467881129629875,213345.997417375,2.422423624666588,1.5364165942513808,-0.029922515983548618,-0.1255808472633362,0.03633009269833565,-0.0004847663221880794,-0.015158832073211668,0.09546342492103577,0.1564255356788635,XArbitraryCorrectedZVertical,-0.6541270017623901,0.2343933880329132,0.6693872213363647,0.2627302706241608,0.9988929629325868,0.02991805039346218,-0.03435521200299263,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.699,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.690284,-1736.6048583984382,-1358.76611328125,-1436.55517578125,262.083984375,258.2511596679688,10,213346.116172375,1.0211181640625,0.1072998046875,0.0803375244140625,213346.116172375,-0.1126280119766501,-0.0120255039022528,0.01362499845295439,213346.097421375,2.43412757105129,1.538422816183655,-0.02931750703665041,-0.1023532077670097,-0.005045490339398384,0.01026627235114574,0.004198074340820312,0.07646059989929199,0.117724597454071,XArbitraryCorrectedZVertical,-0.6560878753662109,0.2310256958007812,0.6703300476074219,0.2583802044391632,0.9989757537841796,0.02931330725550652,-0.03235165402293205,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.799,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.690284,-1736.6048583984382,-1358.76611328125,-1436.55517578125,262.083984375,258.2511596679688,10,213346.216175375,1.051361083984375,0.0955047607421875,0.113494873046875,213346.216175375,-0.09353421222521796,-0.02730752118545449,-0.01750575679341786,213346.197425375,2.44398291257199,1.541568669506749,-0.030621071590330336,-0.08859333395957948,-0.008331650868058205,-0.009093593806028366,0.03941929340362549,0.03090715408325195,0.1464409828186035,XArbitraryCorrectedZVertical,-0.6584272384643555,0.2277492433786392,0.6703984141349792,0.2551396191120148,0.9990328550338744,0.03061628714203835,-0.02920770831406116,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.899,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.815228,-1736.7283935546882,-1358.024047851562,-1431.7257080078118,261.4091186523438,257.5762939453125,10,213346.316179375,1.039138793945312,0.0584869384765625,0.0810089111328125,213346.316179375,-0.07144142677024763,-0.05015051911950015,0.002816559168867802,213346.297428375,2.451387590252144,1.543339935719674,-0.03181794621254005,-0.042244359850883484,-0.035533756017684937,0.0003783560823649168,0.029335081577301032,-0.026655107736587517,0.1442888975143433,XArbitraryCorrectedZVertical,-0.6599990725517273,0.2251281291246414,0.6706072092056274,0.2528470754623413,0.9990462660789491,0.03181257843971252,-0.027437100186944008,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:15.999,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201535.9401,-1736.6981201171882,-1358.838012695312,-1432.99560546875,260.93215942382807,257.09933471679693,10,213346.416183375,1.046310424804688,0.0946044921875,0.126800537109375,213346.416183375,-0.05783107570328867,-0.0414102907379691,0.0166231852081656,213346.397432375,2.4576900409282794,1.544486856699397,-0.032882158606372384,-0.06018495559692383,-0.03770241513848305,0.01550174504518509,0.007838785648345947,0.03476598858833313,0.137206494808197,XArbitraryCorrectedZVertical,-0.6612122058868408,0.2228300720453262,0.670891523361206,0.2509526014328003,0.9990429282188416,0.032876234501600266,-0.02629035525023937,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.099,1523201534.999175,30.3224989667323,-97.75678879516424,195.2505,6.479064,171.9254150390625,3.0,8.0,-9999,1523201536.0650802,-1736.608154296875,-1359.618408203125,-1435.8701171875,260.53125,256.6984252929688,10,213346.51618775,1.006057739257812,0.0836334228515625,0.1058807373046875,213346.51618775,-0.046217829137780136,-0.03815191314425715,0.003675694936527365,213346.49743675,2.462984669951392,1.545711614313376,-0.03391655907158227,-0.04012009128928185,-0.05295482650399208,0.007941518910229206,0.03362882137298584,0.03521224856376648,0.09702634811401367,XArbitraryCorrectedZVertical,-0.6623283624649048,0.2208804935216904,0.6710224151611328,0.2493790090084076,0.9990402460098268,0.03391005843877792,-0.02506589516997337,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.200,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.189841,-1736.585693359375,-1359.745849609375,-1436.2923583984382,260.2260131835938,256.3931884765625,10,213346.61619075,1.016265869140625,0.050689697265625,0.0938873291015625,213346.61619075,-0.046058039472375384,-0.07957019336549649,-0.01007367313933373,213346.59744075,2.4673490873775297,1.54617239537824,-0.035048104191894414,-0.0369068905711174,-0.04861933365464211,-0.01138698402792215,-0.01305097341537476,0.032952219247817986,0.1177899837493896,XArbitraryCorrectedZVertical,-0.6630909442901611,0.2191075086593628,0.6712751388549805,0.2482342571020126,0.9990128874778748,0.03504092991352081,-0.024604598060250282,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.299,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.290362,-1736.4456787109382,-1360.50390625,-1436.691650390625,259.999755859375,256.1669311523438,10,213346.71619475,1.037643432617188,0.099853515625,0.052276611328125,213346.71619475,-0.03249642425336488,-0.04577814124180805,-0.00173558208240464,213346.69744375,2.4712253461122797,1.546954421779781,-0.035974663729448936,-0.0348593145608902,-0.0475093200802803,0.004671559669077396,0.04569399356842041,0.0528545081615448,0.07394766807556152,XArbitraryCorrectedZVertical,-0.6638805270195007,0.2176036983728409,0.6713835000991821,0.2471513748168945,0.998998999595642,0.0359669029712677,-0.02382255345582962,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.399,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.290362,-1736.4456787109382,-1360.50390625,-1436.691650390625,259.999755859375,256.1669311523438,10,213346.81619875,0.9661865234375,0.06317138671875,0.09033203125,213346.81619875,-0.049467684616003836,0.02392131185941874,-0.018010692136096882,213346.79744775,2.474842342552523,1.5479227155773132,-0.037044589424534966,-0.0265304371714592,0.008038531988859177,-0.012774189002811909,-0.003331422805786133,0.02538758516311646,0.09733247756958008,XArbitraryCorrectedZVertical,-0.6647168397903442,0.2161581814289093,0.6713788509368896,0.2461831569671631,0.9989826679229736,0.03703611716628075,-0.022854326292872432,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.499,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.415091,-1736.3179931640618,-1361.276245117188,-1442.020751953125,259.7484130859375,255.91558837890616,10,213346.91620275,0.9884033203125,0.0909271240234375,0.1497955322265625,213346.91620275,-0.036762009371344787,-0.009841445492278816,-0.01365535848938129,213346.89745175,2.4786344272328242,1.5493774874243047,-0.03904655165326407,-0.04853438213467598,-0.022484395653009408,-0.0167852621525526,-0.012702107429504391,0.01519310474395752,0.1626652479171753,XArbitraryCorrectedZVertical,-0.6658341288566589,0.2143950164318085,0.671119749546051,0.2454110383987427,0.9989386796951294,0.03903663158416748,-0.02139937877655029,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.600,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.540132,-1736.422119140625,-1360.668212890625,-1439.0120849609382,259.4904174804688,255.6575775146484,10,213347.01620575,1.023208618164062,0.0761566162109375,0.0550994873046875,213347.01620575,-0.047283359889920835,-0.03052861452390533,0.001505484964221793,213346.99745575,2.482101929327725,1.5488674753416731,-0.040078625859223185,-0.02865815907716751,0.002603331115096807,-0.002020496176555753,0.0005480051040649414,0.04191756248474121,0.1076012849807739,XArbitraryCorrectedZVertical,-0.6661461591720581,0.2128269523382187,0.6715906858444214,0.2446408271789551,0.9988874197006226,0.0400678962469101,-0.02190796658396721,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.699,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.665085,-1736.162109375,-1362.109497070312,-1441.8021240234382,259.2611694335938,255.4283447265625,10,213347.11620975,1.022720336914062,0.086883544921875,0.0173187255859375,213347.11620975,-0.039961531104966,-0.001120391870596336,-0.008315454187663414,213347.09745875,2.4853149764629503,1.548493619776296,-0.04107277179012247,-0.02765390649437904,0.030920861288905137,-0.00965111143887043,-0.04054200649261475,0.02861040830612183,0.1161678433418274,XArbitraryCorrectedZVertical,-0.6664693355560303,0.2113725692033768,0.6719890832901001,0.2439282089471817,0.9988396763801576,0.041061226278543465,-0.022280523553490642,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.803,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.765382,-1736.2657470703118,-1361.600708007812,-1444.7044677734382,259.07492065429693,255.2420959472656,10,213347.21621375,1.038970947265625,0.040191650390625,0.0581817626953125,213347.21621375,-0.0463073113504068,-0.007643272328527414,0.005684783662883142,213347.19746275,2.488686247725612,1.5491817651883362,-0.041256246405978816,-0.02667322754859924,0.05162764340639114,-0.0054637412540614605,-0.06555855274200438,0.02728268504142761,0.1490191221237183,XArbitraryCorrectedZVertical,-0.6670757532119751,0.2102699130773544,0.6721479296684265,0.2427831590175629,0.9988471865653992,0.041244544088840485,-0.0215930063277483,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.899,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.890079,-1736.0294189453118,-1362.872314453125,-1444.9190673828118,258.87051391601557,255.0376892089844,10,213347.31621675,1.073501586914062,0.091827392578125,-0.0361785888671875,213347.31621675,-0.01552809336792501,-0.1143880951410834,0.01453473428132546,213347.29746675,2.49168769445967,1.5489152558983383,-0.04172181078803968,-0.01377019472420216,-0.060574211180210114,0.0035250301007181406,0.04959404468536377,0.08406850695610046,0.008904099464416504,XArbitraryCorrectedZVertical,-0.6673508286476135,0.2090776860713959,0.6725451946258545,0.2419552654027939,0.9988220930099488,0.04170970618724823,-0.021858785301446908,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:16.999,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201536.990114,-1735.9373779296882,-1363.913452148438,-1446.7728271484382,258.72970581054693,254.8968658447266,10,213347.41622075,1.04827880859375,0.04742431640625,-0.0435638427734375,213347.41622075,-0.0177963076683455,-0.05228903747483378,0.01320315373628584,213347.39746975,2.494345719111821,1.549230822247518,-0.04136308469073601,-0.01181359309703112,-0.034397289156913764,0.02590174786746502,0.08440864086151123,0.03843691945075989,0.02541965246200562,XArbitraryCorrectedZVertical,-0.6676959991455078,0.2083509117364883,0.6728029251098633,0.2409101575613022,0.9988433718681335,0.04135129228234291,-0.02154390141367912,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:17.100,1523201535.999174,30.32240039141275,-97.7567936792198,196.4926,10.21411,171.9254150390625,3.0,8.0,-9999,1523201537.090334,-1735.98876953125,-1363.693603515625,-1450.2081298828118,258.5800170898438,254.7471923828125,10,213347.516223375,1.112167358398438,0.0797882080078125,-0.0718841552734375,213347.516223375,-0.014495053181083281,-0.1002307307862222,0.009107478295852978,213347.497472375,2.496927625875952,1.549482502708176,-0.04182410608410254,-0.02223207242786884,-0.038794398307800286,-0.001878433977253735,0.02504974603652954,-0.009432762861251831,0.06131589412689209,XArbitraryCorrectedZVertical,-0.6680980324745178,0.2073619067668915,0.6729754209518433,0.2401674836874008,0.998830258846283,0.04181191325187683,-0.021292116492986683,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:17.199,1523201536.999174,30.32228870522412,-97.75679641922348,196.4606,12.30819,171.9254150390625,3.0,8.0,-9999,1523201537.090334,-1735.98876953125,-1363.693603515625,-1450.2081298828118,258.5800170898438,254.7471923828125,10,213347.616227375,1.096145629882812,0.114166259765625,-0.024200439453125,213347.616227375,-0.028497155244392888,0.00763341863249412,0.01729270390621152,213347.597476375,2.499479233116829,1.550248657198165,-0.042011295970342616,-0.02566372603178024,0.04728971421718597,0.01062513142824173,-0.001859188079833984,-0.02330690622329712,0.1025579571723938,XArbitraryCorrectedZVertical,-0.6686397194862366,0.20653712749481198,0.6730028986930847,0.2392911314964294,0.9988379478454591,0.04199893772602081,-0.02052668109536171,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:17.299,1523201536.999174,30.32228870522412,-97.75679641922348,196.4606,12.30819,171.9254150390625,3.0,8.0,-9999,1523201537.21482,-1735.855712890625,-1364.393188476562,-1449.2943115234382,258.5418701171875,254.7090301513672,10,213347.716230375,0.977020263671875,0.0050506591796875,0.0484466552734375,213347.716230375,-0.02325765211577099,0.01199807334302498,0.02045520770068061,213347.697480375,2.5018386633460965,1.551906786656461,-0.04065014756125437,-0.005569322034716606,-0.009334458038210869,0.02682381309568882,0.07045429944992065,0.09350106120109558,0.0499231219291687,XArbitraryCorrectedZVertical,-0.669297456741333,0.2064101547002792,0.672889769077301,0.2378774285316467,0.9989274740219116,0.04063895344734192,-0.018871525302529342,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:17.403,1523201536.999174,30.32228870522412,-97.75679641922348,196.4606,12.30819,171.9254150390625,3.0,8.0,-9999,1523201537.31507,-1735.903076171875,-1364.171020507812,-1451.2503662109382,258.65133666992193,254.8184967041016,10,213347.816234375,0.99237060546875,-0.0032806396484375,0.0500030517578125,213347.816234375,-0.03904167526445262,0.03158109578670465,0.0043939494825217355,213347.797483375,2.5035304645216634,1.55272680992197,-0.04012288331694875,-0.0139174684882164,0.008050922304391861,-0.0074935322627425185,0.00047141313552856445,-0.010876297950744629,0.06797951459884644,XArbitraryCorrectedZVertical,-0.6696922779083252,0.2061210125684738,0.672877848148346,0.2370496541261673,0.9989640116691588,0.04011211916804314,-0.01805276237428188,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
2018-04-08 10:32:17.499,1523201536.999174,30.32228870522412,-97.75679641922348,196.4606,12.30819,171.9254150390625,3.0,8.0,-9999,1523201537.440139,-1735.7841796875,-1364.798583984375,-1450.6068115234382,258.75271606445307,254.9198913574219,10,213347.916238375,0.9735107421875,-0.01702880859375,0.0950775146484375,213347.916238375,-0.02736371388445516,0.01631266062506236,-0.01275867215035161,213347.897487375,2.50522678281453,1.5535719798309642,-0.0392600322429501,-0.02139496989548206,0.02550177462399006,0.01069467794150114,-0.005711674690246582,0.02581354975700378,0.06980609893798828,XArbitraryCorrectedZVertical,-0.6700606942176819,0.2059469372034073,0.6728959083557129,0.2361067086458206,0.999013125896454,0.039249949157238014,-0.017209049314260483,0,0,0,-1,213341.69208154173,automotive,2,2018-04-08 10:32:11.274 -0500,4
